reference,amount,type,date
7640,8213.0,Other,2001-07-16
709,-4835.0,Health Insurance,2001-07-19
2395,553.0,Tips,2001-07-19
9609,3638.0,Salary,2001-07-19
4185,-6901.0,Subscriptions,2001-07-19
9044,2045.0,Salary,2001-07-20
5962,41.0,Tips,2001-07-22
7478,-7558.0,Subscriptions,2001-07-22
3667,1873.0,Salary,2001-07-22
4952,-4620.0,Groceries,2001-07-22
2412,5438.0,Salary,2001-07-25
3313,4738.0,Other,2001-07-25
9821,2811.0,Salary,2001-07-25
3087,-7855.0,Subscriptions,2001-07-26
2132,3089.0,Salary,2001-07-27
9400,807.0,Tips,2001-07-27
7499,5101.0,Salary,2001-07-27
1075,-4110.0,Subscriptions,2001-07-30
2299,5961.0,Salary,2001-08-02
7195,-9635.0,Groceries,2001-08-02
9554,5595.0,Other,2001-08-02
746,-2711.0,Subscriptions,2001-08-03
6031,1898.0,Tips,2001-08-04
9804,-8930.0,Investments,2001-08-04
9644,4297.0,Salary,2001-08-04
4601,1371.0,Other,2001-08-07
4797,7137.0,Salary,2001-08-09
9603,6516.0,Other,2001-08-10
7272,-8398.0,Groceries,2001-08-11
823,3038.0,Tips,2001-08-12
3088,5305.0,Other,2001-08-14
122,5509.0,Salary,2001-08-14
8760,-169.0,Health Insurance,2001-08-15
6166,6289.0,Salary,2001-08-20
3465,1500.0,Other,2001-08-21
3233,-8020.0,Investments,2001-08-23
3383,3278.0,Tips,2001-08-23
1006,1384.0,Salary,2001-08-24
1315,3384.0,Tips,2001-08-24
7115,-1283.0,Food,2001-08-25
4091,-8336.0,Groceries,2001-08-26
1915,-7589.0,Investments,2001-08-27
1028,-6982.0,Health Insurance,2001-08-29
1691,-7970.0,Food,2001-08-30
8409,1485.0,Tips,2001-08-30
3110,-1827.0,Groceries,2001-09-01
5650,1241.0,Other,2001-09-02
8931,-5296.0,Subscriptions,2001-09-03
5785,-3773.0,Groceries,2001-09-04
3488,1742.0,Tips,2001-09-05
5197,5435.0,Salary,2001-09-07
5066,-9001.0,Groceries,2001-09-08
3794,1931.0,Other,2001-09-08
7755,-7254.0,Health Insurance,2001-09-08
7928,-1878.0,Food,2001-09-10
5465,9787.0,Salary,2001-09-10
3342,-892.0,Groceries,2001-09-11
8647,8174.0,Tips,2001-09-11
3149,-8125.0,Leisure,2001-09-12
1800,8915.0,Salary,2001-09-14
7304,7452.0,Salary,2001-09-14
729,-2185.0,Leisure,2001-09-14
7938,-9650.0,Subscriptions,2001-09-14
1581,1355.0,Other,2001-09-15
171,-796.0,Food,2001-09-15
8559,-4292.0,Food,2001-09-16
8042,3401.0,Salary,2001-09-16
4671,9473.0,Salary,2001-09-18
9930,-1293.0,Subscriptions,2001-09-18
8924,5543.0,Other,2001-09-21
6939,-591.0,Food,2001-09-21
4801,-2865.0,Subscriptions,2001-09-22
4563,4850.0,Other,2001-09-22
4804,-6229.0,Food,2001-09-23
6698,8595.0,Salary,2001-09-24
2361,3810.0,Tips,2001-09-25
3505,2348.0,Other,2001-09-25
8291,-9792.0,Investments,2001-09-25
9247,-4786.0,Leisure,2001-09-27
3707,-362.0,Food,2001-09-27
8441,5007.0,Other,2001-09-28
7828,-1540.0,Investments,2001-09-28
1026,-5824.0,Leisure,2001-09-30
230,6757.0,Other,2001-09-30
8612,8353.0,Tips,2001-10-01
1306,-7008.0,Food,2001-10-01
4967,6936.0,Tips,2001-10-04
4011,-1440.0,Leisure,2001-10-04
2783,5027.0,Salary,2001-10-04
8956,9812.0,Other,2001-10-05
8943,2527.0,Other,2001-10-05
8653,6930.0,Salary,2001-10-06
9343,-9915.0,Food,2001-10-06
69,-4542.0,Health Insurance,2001-10-07
2832,-3158.0,Groceries,2001-10-08
4752,4120.0,Other,2001-10-09
8076,-5684.0,Subscriptions,2001-10-09
2404,9370.0,Other,2001-10-10
6862,2335.0,Salary,2001-10-10
203,8640.0,Tips,2001-10-10
3627,-5439.0,Subscriptions,2001-10-10
9945,-3074.0,Food,2001-10-10
6845,5856.0,Other,2001-10-10
7099,-3062.0,Investments,2001-10-12
2000,-249.0,Leisure,2001-10-13
1805,1170.0,Salary,2001-10-13
5025,-7930.0,Investments,2001-10-14
8998,-3467.0,Food,2001-10-14
7625,-9583.0,Food,2001-10-16
9605,7004.0,Tips,2001-10-16
4387,8547.0,Other,2001-10-17
3084,114.0,Salary,2001-10-17
761,3217.0,Other,2001-10-18
4172,-6814.0,Food,2001-10-18
8645,7149.0,Salary,2001-10-18
9170,4293.0,Other,2001-10-21
4019,6804.0,Other,2001-10-21
565,1666.0,Salary,2001-10-21
7809,9866.0,Tips,2001-10-23
8606,4815.0,Salary,2001-10-25
5754,-4970.0,Leisure,2001-10-25
8619,1717.0,Other,2001-10-26
1375,-7469.0,Investments,2001-10-26
886,5706.0,Other,2001-10-27
3034,6430.0,Salary,2001-10-27
484,7560.0,Other,2001-10-28
2209,2509.0,Salary,2001-10-28
6,-8781.0,Investments,2001-10-28
2135,7169.0,Tips,2001-10-29
3786,4041.0,Tips,2001-10-29
1420,-4528.0,Health Insurance,2001-10-30
773,-3337.0,Food,2001-10-31
6102,-2565.0,Food,2001-11-01
7581,7520.0,Salary,2001-11-01
6236,9541.0,Salary,2001-11-02
3671,-9221.0,Investments,2001-11-02
339,4916.0,Other,2001-11-02
8193,198.0,Other,2001-11-03
8942,8544.0,Salary,2001-11-04
1117,-4160.0,Groceries,2001-11-04
3887,695.0,Other,2001-11-04
1055,2135.0,Tips,2001-11-04
1831,-4608.0,Investments,2001-11-05
4406,-8324.0,Leisure,2001-11-06
9415,-8257.0,Health Insurance,2001-11-08
2291,3029.0,Other,2001-11-08
8960,7418.0,Other,2001-11-09
9508,-8153.0,Subscriptions,2001-11-10
7482,-4639.0,Investments,2001-11-10
9751,7581.0,Other,2001-11-10
4072,7419.0,Salary,2001-11-11
6582,1361.0,Other,2001-11-12
522,4568.0,Tips,2001-11-13
8600,-6641.0,Groceries,2001-11-13
9136,-9002.0,Subscriptions,2001-11-17
9786,744.0,Salary,2001-11-18
8050,3670.0,Other,2001-11-19
7807,-6459.0,Health Insurance,2001-11-20
9220,5932.0,Other,2001-11-21
9637,-4619.0,Food,2001-11-22
5659,-9580.0,Food,2001-11-22
183,-2224.0,Food,2001-11-23
1384,-7670.0,Leisure,2001-11-24
887,541.0,Tips,2001-11-25
6910,6118.0,Other,2001-11-28
1326,-7238.0,Investments,2001-11-28
1814,7095.0,Salary,2001-11-29
4045,-7997.0,Groceries,2001-11-29
4900,6217.0,Other,2001-11-30
6153,5678.0,Salary,2001-12-01
9485,-3637.0,Groceries,2001-12-01
8459,8316.0,Salary,2001-12-01
4375,9390.0,Tips,2001-12-01
8017,9888.0,Tips,2001-12-02
9947,-4319.0,Health Insurance,2001-12-03
8144,6876.0,Other,2001-12-03
1776,9761.0,Tips,2001-12-03
3658,-3789.0,Food,2001-12-04
8357,9143.0,Salary,2001-12-05
3777,-9870.0,Food,2001-12-06
8850,-5160.0,Food,2001-12-07
8812,2808.0,Salary,2001-12-09
3441,-5769.0,Investments,2001-12-10
4064,1751.0,Salary,2001-12-10
3879,-5200.0,Groceries,2001-12-10
2099,5186.0,Tips,2001-12-10
1762,2076.0,Salary,2001-12-11
8679,-8967.0,Groceries,2001-12-12
1409,-3617.0,Leisure,2001-12-12
6350,-723.0,Subscriptions,2001-12-12
1311,8841.0,Other,2001-12-13
6465,2230.0,Tips,2001-12-13
3017,-1337.0,Health Insurance,2001-12-17
1972,-9488.0,Health Insurance,2001-12-18
583,-9542.0,Health Insurance,2001-12-18
1551,2662.0,Other,2001-12-22
1164,3423.0,Salary,2001-12-22
8500,-5525.0,Groceries,2001-12-23
5161,-79.0,Health Insurance,2001-12-28
875,-8582.0,Investments,2001-12-29
4423,-8266.0,Health Insurance,2002-01-01
5146,-9546.0,Groceries,2002-01-01
6874,-2643.0,Food,2002-01-02
2344,-8443.0,Investments,2002-01-02
5084,-3514.0,Groceries,2002-01-03
3661,-6911.0,Subscriptions,2002-01-03
3093,-5288.0,Health Insurance,2002-01-03
7298,5438.0,Tips,2002-01-04
3669,-9444.0,Investments,2002-01-06
8203,8175.0,Salary,2002-01-07
4063,-9272.0,Leisure,2002-01-11
302,1413.0,Salary,2002-01-12
6542,-7131.0,Subscriptions,2002-01-12
2472,1352.0,Tips,2002-01-13
6931,9962.0,Salary,2002-01-14
4532,6154.0,Tips,2002-01-14
2520,-1439.0,Groceries,2002-01-14
6652,-2352.0,Subscriptions,2002-01-14
3774,2981.0,Salary,2002-01-15
7822,-5852.0,Food,2002-01-15
5633,5372.0,Other,2002-01-16
1936,2390.0,Tips,2002-01-16
8173,622.0,Tips,2002-01-16
6896,-4489.0,Health Insurance,2002-01-16
1914,-3418.0,Subscriptions,2002-01-17
5275,-778.0,Groceries,2002-01-18
4718,6283.0,Other,2002-01-19
9316,-8768.0,Leisure,2002-01-20
3557,6190.0,Other,2002-01-21
2990,-6158.0,Health Insurance,2002-01-21
3016,-9864.0,Groceries,2002-01-21
617,3929.0,Tips,2002-01-22
8339,5568.0,Salary,2002-01-24
4376,-1399.0,Leisure,2002-01-24
8526,2611.0,Tips,2002-01-25
6611,326.0,Tips,2002-01-25
2408,-6192.0,Groceries,2002-01-27
9403,-3106.0,Investments,2002-01-27
8124,7578.0,Other,2002-01-31
4210,-1229.0,Leisure,2002-02-01
4901,9208.0,Other,2002-02-01
4787,-1510.0,Leisure,2002-02-02
8792,-4888.0,Groceries,2002-02-03
3941,2317.0,Tips,2002-02-03
3305,6849.0,Salary,2002-02-04
8219,-4462.0,Groceries,2002-02-05
2747,-854.0,Investments,2002-02-07
9500,-8908.0,Subscriptions,2002-02-08
7561,-3302.0,Groceries,2002-02-09
3720,3414.0,Tips,2002-02-10
5250,-1804.0,Leisure,2002-02-10
889,9584.0,Other,2002-02-10
8051,7054.0,Salary,2002-02-10
8670,8077.0,Tips,2002-02-10
9574,8850.0,Other,2002-02-11
6177,4575.0,Salary,2002-02-11
3178,-7911.0,Investments,2002-02-13
1961,8182.0,Other,2002-02-14
5413,-9772.0,Food,2002-02-14
3491,-9664.0,Groceries,2002-02-14
4395,-5210.0,Health Insurance,2002-02-16
7559,5802.0,Other,2002-02-17
2113,2389.0,Tips,2002-02-17
3216,6882.0,Salary,2002-02-17
4078,-3742.0,Food,2002-02-18
4367,3587.0,Other,2002-02-18
1911,2446.0,Other,2002-02-19
2398,-9470.0,Groceries,2002-02-19
9345,-716.0,Subscriptions,2002-02-19
3594,-1249.0,Groceries,2002-02-21
231,-9507.0,Health Insurance,2002-02-23
214,5737.0,Salary,2002-02-23
8337,4532.0,Other,2002-02-24
26,-3889.0,Groceries,2002-02-24
9969,3925.0,Tips,2002-02-24
7353,1777.0,Tips,2002-02-24
9466,9065.0,Other,2002-02-25
375,1401.0,Other,2002-02-25
1761,2972.0,Other,2002-02-25
5859,-9223.0,Leisure,2002-02-26
7767,5353.0,Other,2002-02-28
9740,5957.0,Tips,2002-02-28
2590,-419.0,Food,2002-03-05
2507,1596.0,Salary,2002-03-07
8384,-8088.0,Health Insurance,2002-03-07
6630,-786.0,Health Insurance,2002-03-09
4249,1414.0,Other,2002-03-10
6245,2257.0,Salary,2002-03-10
9278,-8882.0,Health Insurance,2002-03-10
2031,-1548.0,Groceries,2002-03-11
3351,4856.0,Salary,2002-03-11
6461,-6326.0,Investments,2002-03-12
2985,-8167.0,Groceries,2002-03-12
2911,-1413.0,Subscriptions,2002-03-12
6352,9163.0,Tips,2002-03-14
2349,-8353.0,Leisure,2002-03-14
6336,8102.0,Salary,2002-03-16
8503,1256.0,Salary,2002-03-17
4274,6461.0,Salary,2002-03-18
7001,-817.0,Leisure,2002-03-18
3650,1984.0,Tips,2002-03-20
9145,8718.0,Tips,2002-03-20
7630,5507.0,Tips,2002-03-21
1179,-4894.0,Groceries,2002-03-22
5837,4428.0,Salary,2002-03-22
2605,3839.0,Salary,2002-03-23
8819,-7968.0,Groceries,2002-03-23
2450,2092.0,Tips,2002-03-24
1950,-1375.0,Leisure,2002-03-24
9987,-3809.0,Leisure,2002-03-24
1395,2366.0,Salary,2002-03-25
8429,7818.0,Tips,2002-03-26
7800,-830.0,Health Insurance,2002-03-26
5953,9784.0,Other,2002-03-26
3864,517.0,Salary,2002-03-27
5438,-439.0,Subscriptions,2002-03-27
2251,2677.0,Other,2002-03-28
7729,7624.0,Salary,2002-03-29
146,966.0,Tips,2002-03-29
5412,3328.0,Tips,2002-03-30
1200,-5178.0,Food,2002-03-30
3073,4590.0,Salary,2002-03-31
6913,-8522.0,Subscriptions,2002-03-31
3140,-5802.0,Investments,2002-04-01
283,-8098.0,Subscriptions,2002-04-02
6685,7960.0,Salary,2002-04-02
6108,8215.0,Other,2002-04-02
1529,-4997.0,Leisure,2002-04-03
6590,3116.0,Other,2002-04-04
9245,2078.0,Other,2002-04-04
7139,4339.0,Salary,2002-04-04
4647,775.0,Tips,2002-04-05
3085,7069.0,Other,2002-04-05
8222,7022.0,Other,2002-04-06
9089,-2317.0,Subscriptions,2002-04-06
3916,9118.0,Salary,2002-04-07
1403,755.0,Other,2002-04-08
9388,-9186.0,Food,2002-04-10
2042,-7427.0,Leisure,2002-04-10
9086,7217.0,Tips,2002-04-11
2727,-7289.0,Food,2002-04-11
6535,6372.0,Other,2002-04-12
7782,-4410.0,Investments,2002-04-12
7231,3687.0,Other,2002-04-13
8927,-417.0,Food,2002-04-13
3003,-5229.0,Food,2002-04-15
5462,-5070.0,Subscriptions,2002-04-15
4654,-4901.0,Health Insurance,2002-04-15
4694,-8588.0,Subscriptions,2002-04-16
7262,-1975.0,Health Insurance,2002-04-16
8992,1030.0,Salary,2002-04-18
3938,-9258.0,Subscriptions,2002-04-19
1465,5703.0,Salary,2002-04-20
6919,-5626.0,Investments,2002-04-20
3610,3749.0,Salary,2002-04-22
4304,-6521.0,Leisure,2002-04-22
243,9294.0,Salary,2002-04-22
4690,982.0,Salary,2002-04-24
1401,-6838.0,Subscriptions,2002-04-25
4515,6964.0,Other,2002-04-26
9985,-6602.0,Groceries,2002-04-26
4973,-7999.0,Subscriptions,2002-04-26
7481,6565.0,Tips,2002-04-28
5415,-1144.0,Food,2002-04-29
6271,-6765.0,Leisure,2002-05-01
3215,-2112.0,Investments,2002-05-03
631,3477.0,Tips,2002-05-05
3206,-875.0,Groceries,2002-05-05
2263,405.0,Other,2002-05-05
4121,8180.0,Tips,2002-05-06
5638,-6744.0,Investments,2002-05-06
8897,-6389.0,Health Insurance,2002-05-06
4667,5799.0,Tips,2002-05-07
1321,7200.0,Tips,2002-05-07
5011,2434.0,Salary,2002-05-11
1363,-1910.0,Food,2002-05-11
9525,-6001.0,Leisure,2002-05-12
3044,-4964.0,Groceries,2002-05-13
1620,-5472.0,Health Insurance,2002-05-14
3764,635.0,Other,2002-05-14
9239,-8754.0,Investments,2002-05-15
5118,1845.0,Salary,2002-05-15
4929,-9361.0,Investments,2002-05-16
6190,-3627.0,Investments,2002-05-20
2965,-6083.0,Investments,2002-05-20
9476,8430.0,Other,2002-05-20
9653,-3398.0,Health Insurance,2002-05-20
2270,9664.0,Tips,2002-05-20
5115,5087.0,Other,2002-05-21
1781,8331.0,Salary,2002-05-21
7873,8277.0,Tips,2002-05-22
2608,-6240.0,Groceries,2002-05-23
8952,-9524.0,Groceries,2002-05-25
6827,-9776.0,Investments,2002-05-25
1353,6133.0,Other,2002-05-26
1840,-3921.0,Subscriptions,2002-05-26
8279,-3216.0,Investments,2002-05-27
9893,6044.0,Tips,2002-05-27
2838,988.0,Tips,2002-05-27
989,427.0,Tips,2002-05-28
396,6567.0,Tips,2002-05-30
5852,2761.0,Salary,2002-05-31
3684,-7699.0,Food,2002-06-01
5097,5773.0,Salary,2002-06-02
8466,3525.0,Salary,2002-06-02
8360,7902.0,Other,2002-06-04
8876,5360.0,Salary,2002-06-04
4145,-9057.0,Subscriptions,2002-06-04
6134,-7817.0,Health Insurance,2002-06-04
9813,6734.0,Tips,2002-06-04
4260,7442.0,Salary,2002-06-04
9103,2181.0,Tips,2002-06-04
2856,-3173.0,Investments,2002-06-05
8094,-9841.0,Groceries,2002-06-05
5096,-8545.0,Subscriptions,2002-06-06
7113,8586.0,Tips,2002-06-07
7554,4290.0,Other,2002-06-07
3987,-560.0,Groceries,2002-06-08
3240,-978.0,Food,2002-06-11
3064,-681.0,Health Insurance,2002-06-11
3551,-1111.0,Leisure,2002-06-13
2773,-9572.0,Groceries,2002-06-13
6221,-7135.0,Leisure,2002-06-14
4992,-3217.0,Health Insurance,2002-06-15
3213,-9744.0,Groceries,2002-06-16
9958,9465.0,Salary,2002-06-16
2580,5568.0,Tips,2002-06-18
1495,-6404.0,Health Insurance,2002-06-18
7346,-3497.0,Food,2002-06-19
705,-1296.0,Groceries,2002-06-22
2570,6163.0,Salary,2002-06-22
4397,3230.0,Tips,2002-06-22
4318,6555.0,Tips,2002-06-23
4856,-4290.0,Groceries,2002-06-23
6173,7670.0,Tips,2002-06-23
1888,3194.0,Other,2002-06-24
4796,6748.0,Salary,2002-06-25
429,8612.0,Tips,2002-06-25
2847,7089.0,Other,2002-06-26
4911,-503.0,Subscriptions,2002-06-26
8902,4010.0,Tips,2002-06-28
7351,7901.0,Tips,2002-06-29
2009,-9027.0,Food,2002-06-29
5910,5673.0,Tips,2002-06-29
4979,-1943.0,Health Insurance,2002-07-02
4272,5566.0,Salary,2002-07-02
6243,465.0,Other,2002-07-03
7004,6087.0,Other,2002-07-03
2765,3798.0,Tips,2002-07-04
4365,-2451.0,Food,2002-07-06
354,-6824.0,Groceries,2002-07-06
9107,-2831.0,Food,2002-07-06
7441,3656.0,Salary,2002-07-07
5933,3237.0,Salary,2002-07-07
2374,5086.0,Other,2002-07-08
1491,3876.0,Tips,2002-07-09
5105,-7780.0,Food,2002-07-09
8405,-2211.0,Food,2002-07-10
8939,-9226.0,Health Insurance,2002-07-10
4093,-3232.0,Leisure,2002-07-10
1021,7658.0,Salary,2002-07-11
779,6033.0,Other,2002-07-11
3348,-6575.0,Leisure,2002-07-12
2448,3155.0,Other,2002-07-13
9851,5379.0,Other,2002-07-13
3711,7000.0,Other,2002-07-14
960,9698.0,Tips,2002-07-14
6463,9904.0,Salary,2002-07-15
8256,-8782.0,Investments,2002-07-15
7848,-7231.0,Leisure,2002-07-16
8102,-644.0,Investments,2002-07-16
2094,2433.0,Salary,2002-07-16
5786,-5881.0,Groceries,2002-07-17
7594,-5612.0,Health Insurance,2002-07-17
846,-8180.0,Investments,2002-07-18
1821,-8334.0,Health Insurance,2002-07-19
976,-9788.0,Leisure,2002-07-19
8254,7207.0,Salary,2002-07-20
1327,-400.0,Food,2002-07-21
9967,4060.0,Tips,2002-07-22
9015,4913.0,Other,2002-07-22
3146,-1649.0,Leisure,2002-07-23
7071,-8140.0,Leisure,2002-07-23
292,2554.0,Other,2002-07-23
7172,3951.0,Other,2002-07-24
1824,1572.0,Salary,2002-07-24
246,-1434.0,Investments,2002-07-26
6083,-1765.0,Subscriptions,2002-07-26
8737,-3498.0,Investments,2002-07-28
8210,4308.0,Other,2002-07-28
5909,-693.0,Leisure,2002-07-30
1396,-1460.0,Groceries,2002-07-31
845,-7347.0,Leisure,2002-08-01
3810,9496.0,Salary,2002-08-03
7233,-5742.0,Food,2002-08-03
3756,-9372.0,Investments,2002-08-04
8754,8920.0,Salary,2002-08-05
2937,4547.0,Salary,2002-08-05
7701,-8386.0,Health Insurance,2002-08-06
2863,-1452.0,Health Insurance,2002-08-08
5568,-5479.0,Groceries,2002-08-08
1449,3140.0,Other,2002-08-09
8067,-1190.0,Subscriptions,2002-08-09
6268,-7825.0,Subscriptions,2002-08-10
5629,7256.0,Tips,2002-08-10
8592,2170.0,Salary,2002-08-10
5369,7502.0,Salary,2002-08-11
245,-202.0,Food,2002-08-12
2003,5652.0,Other,2002-08-12
4562,9969.0,Tips,2002-08-13
459,527.0,Salary,2002-08-14
8408,9221.0,Other,2002-08-14
1015,4936.0,Other,2002-08-14
1992,652.0,Other,2002-08-16
1741,3322.0,Salary,2002-08-17
9717,-3991.0,Groceries,2002-08-18
1632,-3997.0,Groceries,2002-08-18
3286,-2865.0,Investments,2002-08-18
8329,6119.0,Tips,2002-08-20
5164,-9096.0,Investments,2002-08-20
6455,7507.0,Salary,2002-08-20
280,-2705.0,Investments,2002-08-21
7126,-4442.0,Groceries,2002-08-21
191,795.0,Salary,2002-08-22
8560,6246.0,Salary,2002-08-23
6551,9100.0,Other,2002-08-23
2959,3900.0,Tips,2002-08-23
3134,6561.0,Tips,2002-08-25
6617,2728.0,Tips,2002-08-25
8419,-846.0,Health Insurance,2002-08-26
2309,339.0,Salary,2002-08-27
8319,2985.0,Salary,2002-08-28
3082,-239.0,Subscriptions,2002-08-29
7355,4087.0,Other,2002-08-30
3079,6583.0,Tips,2002-08-30
6824,-9766.0,Groceries,2002-08-30
9213,2912.0,Other,2002-08-31
9065,-94.0,Food,2002-09-01
3616,4726.0,Other,2002-09-01
4585,-4774.0,Food,2002-09-02
2994,5249.0,Salary,2002-09-03
9955,-1412.0,Leisure,2002-09-03
9410,6336.0,Salary,2002-09-04
5603,5239.0,Tips,2002-09-06
7168,-7984.0,Leisure,2002-09-06
5156,-4407.0,Food,2002-09-06
3834,-8337.0,Investments,2002-09-07
52,-1125.0,Leisure,2002-09-08
3718,7513.0,Salary,2002-09-08
9676,-3389.0,Groceries,2002-09-09
6485,-1325.0,Health Insurance,2002-09-09
383,-3483.0,Food,2002-09-11
3698,4931.0,Salary,2002-09-11
4731,7621.0,Other,2002-09-12
611,-6669.0,Subscriptions,2002-09-14
883,-4267.0,Food,2002-09-16
7166,-3023.0,Health Insurance,2002-09-16
2510,-1904.0,Food,2002-09-18
4497,8754.0,Other,2002-09-18
3994,9072.0,Salary,2002-09-19
6688,-8525.0,Health Insurance,2002-09-19
2687,-8953.0,Subscriptions,2002-09-20
8893,-5405.0,Food,2002-09-23
9659,8410.0,Other,2002-09-24
3872,3969.0,Salary,2002-09-24
4270,-4572.0,Food,2002-09-24
8694,-2420.0,Leisure,2002-09-25
2247,5008.0,Tips,2002-09-25
858,-4052.0,Groceries,2002-09-25
8495,4906.0,Tips,2002-09-25
2951,-2019.0,Investments,2002-09-26
9063,-5510.0,Food,2002-09-26
3200,-6733.0,Leisure,2002-09-27
8362,442.0,Salary,2002-09-29
1985,-4210.0,Leisure,2002-09-30
5128,4836.0,Salary,2002-09-30
7350,4084.0,Other,2002-10-01
2119,1030.0,Salary,2002-10-02
2867,-2033.0,Leisure,2002-10-04
5268,5390.0,Salary,2002-10-04
5234,2310.0,Tips,2002-10-06
7593,1161.0,Other,2002-10-07
5626,8678.0,Other,2002-10-08
6726,-9344.0,Health Insurance,2002-10-08
2214,-5465.0,Leisure,2002-10-08
404,729.0,Tips,2002-10-09
4616,6598.0,Tips,2002-10-09
3197,-951.0,Subscriptions,2002-10-09
1645,3372.0,Other,2002-10-12
6781,-8695.0,Food,2002-10-13
3143,-4901.0,Food,2002-10-15
9914,9655.0,Other,2002-10-15
1275,4903.0,Other,2002-10-16
5774,9493.0,Other,2002-10-16
9475,8086.0,Other,2002-10-17
4698,7934.0,Tips,2002-10-17
3592,6112.0,Tips,2002-10-18
5604,307.0,Salary,2002-10-20
4887,4608.0,Salary,2002-10-20
3550,5755.0,Other,2002-10-21
2512,-2198.0,Food,2002-10-22
1788,-3229.0,Leisure,2002-10-24
12,3679.0,Salary,2002-10-25
2807,-6684.0,Subscriptions,2002-10-26
5362,-9912.0,Leisure,2002-10-27
3546,-4955.0,Health Insurance,2002-10-27
8016,-4206.0,Groceries,2002-10-29
9294,336.0,Other,2002-10-29
5825,4139.0,Tips,2002-10-31
8444,9085.0,Tips,2002-10-31
7989,7469.0,Other,2002-11-01
20,-2610.0,Food,2002-11-02
1025,-9503.0,Subscriptions,2002-11-02
760,7724.0,Tips,2002-11-02
8815,55.0,Salary,2002-11-03
5332,6648.0,Salary,2002-11-03
6506,-3729.0,Health Insurance,2002-11-04
1700,8497.0,Other,2002-11-04
8779,-9066.0,Food,2002-11-05
1947,-2850.0,Leisure,2002-11-05
3893,7212.0,Salary,2002-11-06
8511,5234.0,Salary,2002-11-06
2595,5322.0,Other,2002-11-06
3836,-6463.0,Food,2002-11-08
9569,-6342.0,Subscriptions,2002-11-08
8709,-3152.0,Subscriptions,2002-11-09
2806,-2638.0,Groceries,2002-11-09
621,-5204.0,Food,2002-11-09
301,-3880.0,Subscriptions,2002-11-09
9259,-9869.0,Food,2002-11-09
5495,-7660.0,Groceries,2002-11-09
338,-4486.0,Subscriptions,2002-11-10
6613,-1720.0,Investments,2002-11-11
3418,-7933.0,Investments,2002-11-12
179,8137.0,Tips,2002-11-12
1709,-5730.0,Investments,2002-11-14
2307,-5121.0,Health Insurance,2002-11-16
4648,-3933.0,Food,2002-11-18
2539,2248.0,Other,2002-11-19
3274,-99.0,Subscriptions,2002-11-20
437,-6808.0,Leisure,2002-11-21
8029,-8668.0,Investments,2002-11-21
8732,2402.0,Salary,2002-11-22
7136,6654.0,Other,2002-11-23
1923,-7675.0,Health Insurance,2002-11-23
1545,7567.0,Salary,2002-11-24
57,9374.0,Other,2002-11-24
7787,9979.0,Salary,2002-11-25
7286,-8903.0,Food,2002-11-25
5423,-6967.0,Investments,2002-11-25
262,-6628.0,Subscriptions,2002-11-26
3026,-7551.0,Food,2002-11-28
6683,3545.0,Other,2002-11-29
8967,7131.0,Tips,2002-11-30
2715,-3441.0,Food,2002-12-02
888,9686.0,Salary,2002-12-04
9937,4480.0,Tips,2002-12-04
7110,-6891.0,Subscriptions,2002-12-05
7251,3906.0,Other,2002-12-07
7750,800.0,Salary,2002-12-09
782,-2002.0,Health Insurance,2002-12-09
6407,3150.0,Other,2002-12-10
9895,-2735.0,Investments,2002-12-10
6312,7201.0,Salary,2002-12-11
5784,-3265.0,Groceries,2002-12-12
6082,2691.0,Other,2002-12-12
1069,-7742.0,Subscriptions,2002-12-13
1959,-8586.0,Leisure,2002-12-15
8199,3706.0,Other,2002-12-15
4863,-999.0,Food,2002-12-16
4751,7191.0,Tips,2002-12-17
8155,-8432.0,Subscriptions,2002-12-18
1484,-4845.0,Investments,2002-12-19
5840,3393.0,Other,2002-12-26
4258,-5208.0,Food,2002-12-26
6473,4615.0,Salary,2002-12-27
1723,9900.0,Other,2002-12-27
4819,2900.0,Other,2002-12-28
4281,6391.0,Salary,2002-12-30
6624,3059.0,Tips,2003-01-01
3530,-8203.0,Subscriptions,2003-01-01
3419,-5794.0,Leisure,2003-01-02
2677,4491.0,Salary,2003-01-02
8958,5954.0,Other,2003-01-03
4077,-3893.0,Food,2003-01-04
3741,1435.0,Tips,2003-01-05
622,-8574.0,Subscriptions,2003-01-07
3986,9218.0,Tips,2003-01-07
163,8602.0,Other,2003-01-08
2484,4853.0,Tips,2003-01-08
9696,-1837.0,Groceries,2003-01-08
8388,9371.0,Salary,2003-01-10
1880,-5926.0,Investments,2003-01-10
4829,2737.0,Tips,2003-01-11
1716,-7286.0,Health Insurance,2003-01-12
898,-7679.0,Health Insurance,2003-01-13
6059,-6197.0,Food,2003-01-14
7780,-9202.0,Health Insurance,2003-01-15
674,-7691.0,Health Insurance,2003-01-16
3722,1394.0,Other,2003-01-17
5235,-2697.0,Groceries,2003-01-17
1838,333.0,Other,2003-01-17
5592,-2586.0,Health Insurance,2003-01-17
6478,-5518.0,Subscriptions,2003-01-20
4473,9932.0,Other,2003-01-21
1643,-7347.0,Groceries,2003-01-22
3732,-1865.0,Leisure,2003-01-25
5216,-1683.0,Health Insurance,2003-01-25
88,-9531.0,Health Insurance,2003-01-25
